ADGRB3,ADGRG4,ADGRL2,ADH1B,ALB,ALX1,AMBN,ANGPTL1,ANGPTL7,APOBEC2,ARHGAP10,ARMC9,ARSF,ASB14,ATP23,ATP8B5P,ATXN3L,BCO2,BEND7,BTNL3,C12orf40,C16orf78,C6orf141,CALR3,CCL23,CCNB3,CDH12,CDKL2,CFAP57,CFTR,CHSY3,CLDN1,CLDN10,CLDN14,CLDN4,CLRN3,CLSTN2,CNGB3,CPE,CPSF4L,CPXCR1,CSMD3,CT83,CYP39A1,CYP51A1,DAO,DEFB112,DGAT2L6,DLGAP5,DNAH14,EBLN1,EFCAB5,ELMOD1,ERICH1,ERICH3,FAM227B,FAM228A,FER1L6-AS1,FLJ42627,FMN1,FREM2,GABRG3,GLRB,GPC4,GSTM1,H2AC13,HLA-DPB2,HOOK2,HSPA2,IGF1,IGHV7-81,IL4,IMMP1L,INA,KCNIP1,KL,KRTAP19-7,LENEP,LGR6,LINC00469,LINC00652,LINC00917,LINC01446,LINC02877,LIPJ,LOC645188,LUZP4,MAGEE2,MARCHF11,MARK1,MASP1,MDGA2,MIA2,MIR128-1,MIR130A,MIR299,MMP26,MROH8,MS4A2,MUC21,NAT1,NID2,NKX2-2,NPHS2,NRM,NUDT9P1,NXPE4,OAZ3,OPN5,OR10T2,OR12D2,OR1L6,OR2L8,OR4A47,OR4A5,OR51F2,OR6C76,OR6K2,OR7G1,OR8D4,OR8G2P,PARPBP,PCDHA1,PCDHB14,PDE11A,PDZD9,PPEF1,PRELID2,PRTFDC1,PSG11,PTGR1,RAB13,RAD9B,RASEF,RFPL1,RFPL3,RGS1,RHCE,RNF182,RNVU1-17,RPGRIP1L,RTN4RL1,SCGB1D2,SCGB2A2,SEL1L2,SFTA2,SHISAL2B,SKA1,SKA2,SLC10A1,SLC15A1,SLC17A6,SLC7A11,SNORA70F,SNORD115-8,SNORD116-12,SNORD13P1,SPATA41,SPRR2A,SPRR2B,STC2,STK31,SULF1,SYCE2,SYT6,TAAR3P,TAS2R43,TCEAL9,TDRG1,TFDP3,THAP5P1,TLL1,TMEM144,TMEM171,TMTC1,TRPC6,UGT2B10,VN1R10P,ZDHHC15,ZFP37,ZNF22-AS1,ZNF311,ZNF423,ZNF667-AS1,ZNF724,ZPBP,ZSCAN4
5.0565,4.3714,4.0768,5.0706,4.2417,4.8289,3.9367,4.3931,4.9636,5.257,6.087,4.5171,4.5505,4.7767,5.845,4.4409,3.7075,5.7355,4.6008,4.6167,3.4445,4.627,5.3906,4.9796,4.6609,4.6304,4.3578,4.6785,5.1974,4.148,4.9891,4.5221,4.523,5.7568,5.4806,3.8879,5.5839,4.5924,4.9151,4.2563,3.4714,4.1348,5.8322,3.9695,7.1697,4.8017,3.3045,5.1545,5.1414,3.7776,4.6596,5.4125,4.6355,5.3971,4.3826,4.5659,4.8072,4.4567,5.1626,5.34,3.8847,4.3364,3.632,4.3025,5.2653,3.021,5.2543,6.2728,5.9173,4.1463,5.2272,4.4703,5.7162,5.2324,4.4182,5.191,3.823,6.5474,5.7994,4.2148,5.1215,5.522,3.5992,4.3416,3.8531,3.311,4.2233,4.8196,4.1331,4.351,5.386,3.9734,3.4725,4.8029,4.4278,3.8946,4.3454,4.9048,5.0661,3.5907,3.9791,5.4691,5.7855,5.1985,2.8209,3.8176,4.8347,4.6761,5.4601,5.1676,4.2444,3.415,6.6536,3.8941,4.5073,5.3046,4.9447,5.6839,5.5754,3.9879,3.9585,4.0549,5.2993,4.9198,4.7191,4.1284,4.0106,5.1391,4.1744,3.6028,4.4318,5.9742,4.5931,4.6255,4.0599,4.7221,4.4668,4.2574,4.6106,3.4682,4.8508,5.0058,4.8297,3.8175,4.6692,5.9671,4.3922,4.1837,6.0134,5.8778,5.1255,4.0336,4.1811,4.7403,3.1788,4.6207,3.693,6.392,4.9273,4.6222,5.3171,4.4864,4.2194,5.635,5.1533,4.9527,4.4606,4.2473,4.9821,4.1415,2.8278,5.5721,5.1939,4.9531,4.6976,4.5116,3.3898,4.1725,4.9147,4.5799,4.8206,4.1013,5.4541,7.4208,6.2364,3.8553,3.9152
4.9815,4.3388,4.245,5.1348,4.2725,4.9613,4.0852,4.0789,5.057,5.15,6.2001,4.5877,4.4797,4.6909,5.9699,4.4168,3.8428,5.6792,4.6811,4.818,3.7123,4.6542,5.2007,5.0957,4.6902,4.5716,4.4082,4.3724,5.1976,4.178,5.0885,4.7346,4.393,5.5204,5.3522,4.2067,5.7911,4.4714,4.8885,4.2746,3.3918,4.1389,6.1284,3.9859,6.9261,4.8708,3.3306,5.0799,5.1767,3.9459,4.4724,5.3866,4.6963,5.3782,4.3755,4.5822,4.9087,4.7168,5.0176,5.1367,3.8828,4.4203,3.7136,4.4113,5.4697,3.2533,5.1893,6.3248,5.7625,4.1408,5.4428,4.4747,5.9586,5.2802,4.6864,5.1707,3.9144,6.875,5.9536,4.1607,5.2405,5.3725,3.7046,4.3234,3.687,3.3698,4.2121,4.6491,4.1424,4.6708,5.1043,4.2445,3.5032,4.7386,4.6338,4.02,4.3206,4.8346,4.8934,3.1611,3.8155,5.3575,5.791,5.2981,2.7893,3.7567,4.689,5.2471,5.5337,5.1669,4.4307,3.8546,6.8587,3.6706,4.4253,5.4869,4.9179,5.7365,5.5595,3.8688,4.2922,4.0005,3.9716,5.1159,4.7427,4.1671,4.065,5.2484,4.2091,3.1533,4.5085,5.9764,4.5192,4.654,3.7416,4.452,4.3079,4.2763,4.5845,3.3377,5.1662,4.8629,5.1533,3.9167,4.8222,6.2988,4.0427,3.7967,6.3363,5.8683,5.0486,4.3084,4.2301,4.8054,3.4828,4.6647,3.6602,6.606,4.7372,4.5751,5.3631,4.3412,4.3328,5.7692,5.1136,4.8401,4.6686,4.2644,4.6162,4.1605,2.4826,5.3199,5.3451,4.7821,4.9655,4.6089,3.2641,3.87,4.881,4.6755,4.9334,4.366,5.0974,7.0449,5.9769,4.302,3.8615
5.0216,4.315,4.0724,4.9631,4.4213,4.5047,4.1456,4.2905,4.8459,5.1427,6.1656,4.5921,4.5288,4.5405,5.8479,4.6523,3.7778,5.7919,4.5415,4.5358,3.7052,4.6446,5.3121,5.013,4.8845,4.4382,4.3823,4.583,5.2778,3.9753,5.132,4.7168,4.3221,5.8424,5.326,3.8752,5.6857,4.4894,4.9846,4.2052,3.3726,4.178,5.8864,3.9924,6.6473,4.8866,3.3986,4.9767,5.165,3.6604,4.5374,5.3017,4.5839,5.2563,4.3475,4.2041,4.6428,4.2297,5.7892,5.3219,4.034,4.4682,3.6759,4.3584,5.2706,3.0902,5.1683,6.1816,5.7038,4.2999,5.2698,4.6508,5.9343,5.2655,4.4786,5.2575,3.6861,6.8302,6.075,3.9504,5.286,5.87,3.8531,4.2807,3.6727,3.2895,4.3276,4.8005,4.187,4.1914,5.1936,3.8705,3.4592,4.7249,4.4524,3.8665,4.3153,4.9858,4.9111,3.9702,4.081,5.52,5.6771,5.142,3.3012,4.0222,4.7207,4.9007,5.4688,5.3614,4.3241,3.5892,6.7236,4.0289,4.5235,5.3736,5.1048,5.64,5.5716,3.9315,4.1491,4.0467,4.8738,5.0293,4.6353,3.9817,3.9538,5.2038,4.1882,3.2691,4.4524,5.9708,4.4714,4.7779,3.7412,4.6338,4.3761,4.3236,4.6614,3.337,4.9349,5.2386,4.9042,3.7222,4.8545,5.5357,4.1401,4.1312,6.3093,5.7658,5.0861,4.3407,4.1115,4.7023,3.2129,4.5555,3.4647,6.5578,4.5024,4.4979,5.3047,4.3456,4.2961,5.8647,5.0817,5.1214,4.347,4.2301,4.9304,4.0942,3.0196,5.3968,5.522,4.6449,4.7878,4.5035,3.3761,4.0938,4.793,4.4916,4.9496,4.2001,5.4507,6.988,6.0755,3.8993,3.8408
5.0191,4.2985,3.9098,5.0501,4.28,4.5306,3.834,4.2741,4.9808,5.143,6.1002,4.545,4.5999,4.7215,5.4962,4.5349,3.7651,5.652,4.5463,4.8083,3.6243,4.4598,5.2972,4.908,4.8368,4.5114,4.4118,4.5303,5.3291,3.9713,5.0978,4.5963,4.596,5.9312,5.4491,4.0096,5.7623,4.4886,4.8833,4.3125,3.4664,4.1405,5.6148,4.1441,6.7213,4.6627,3.5396,4.9395,5.0035,3.9622,4.8024,5.2813,4.5463,5.4238,4.2815,4.4893,4.83,4.5428,5.378,5.0767,3.7777,4.3874,3.6134,4.3542,5.3413,2.933,5.199,6.2588,5.7557,4.1667,5.5219,4.4891,5.9534,5.5622,4.6127,5.1065,3.8724,6.6445,5.9594,4.1686,5.4638,5.5774,3.8573,4.2161,3.7498,3.402,4.3932,4.7314,4.2031,4.4909,5.2242,3.911,3.5359,4.8665,4.545,3.9288,4.3215,5.0587,5.0705,4.0417,4.303,5.4681,5.9235,5.2959,3.627,3.976,4.7813,4.6738,5.4025,5.4517,4.3072,3.4524,6.7683,4.1425,4.5659,5.2926,5.0854,5.7004,5.5851,3.8458,4.1654,3.9381,4.5454,5.3296,4.9575,4.1683,3.9327,5.1234,4.1634,3.4611,4.3943,5.8375,4.6413,4.7625,4.2937,5.0554,4.2963,4.3949,4.5852,3.1857,4.9816,5.0936,4.7838,3.8523,4.7163,5.3878,4.3841,4.0442,5.8588,5.8106,5.1449,4.3338,4.1504,4.5454,3.2175,4.5745,3.2241,6.4532,4.8992,4.7689,5.2697,4.2027,4.1633,5.8183,5.1044,4.9117,4.3638,4.3944,4.9458,4.0496,2.8724,5.3803,5.2431,4.919,4.9397,4.5009,3.206,4.1401,4.8725,4.4766,5.0637,4.3369,5.4426,6.8882,5.9893,3.801,4.239
5.1041,4.37,4.2889,5.2862,4.3975,4.638,4.0623,4.3458,4.9756,5.1575,6.0353,4.439,4.5627,4.6204,5.9273,4.5072,4.1175,5.8401,4.5604,4.4686,3.8106,4.7204,5.2156,5.0197,4.7989,4.7473,4.3637,4.4601,5.3273,4.0152,5.1893,4.6453,4.4479,5.8784,5.4499,4.0959,5.743,4.6109,4.9926,4.0827,3.3654,4.3062,5.9987,4.1896,6.9224,4.7622,3.6788,5.0503,5.1296,3.8803,4.637,5.3232,4.6589,5.4851,4.3017,4.5956,4.9303,4.3059,5.2549,5.236,4.0296,4.3936,3.7161,4.502,5.1246,3.3195,5.4142,6.2774,5.8816,4.4067,5.3268,4.5641,5.9878,5.477,4.7585,5.1463,3.789,6.6421,5.8674,4.3175,5.3356,5.7695,3.763,4.3113,3.8342,3.6662,4.3062,4.8051,4.1263,4.6672,5.2993,3.9126,3.6005,4.8833,4.4328,3.7683,4.3941,5.0053,5.0151,3.8348,4.298,5.3895,5.6232,5.0374,3.0663,3.9046,4.7899,4.7924,5.4166,5.4188,4.4676,3.7152,7.1134,3.829,4.4205,5.4065,5.3072,5.5456,5.4983,4.0784,4.096,4.1521,4.7919,5.1768,4.8592,4.285,3.923,5.2437,4.4814,3.2419,4.2688,6.0511,4.4805,4.9045,4.1153,4.7336,4.308,4.4622,4.5925,3.2923,5.0285,4.996,4.8227,3.8217,4.8922,4.8259,3.9757,3.9715,6.0304,5.8838,5.1804,4.1236,4.2465,4.7529,3.455,4.6419,3.2719,6.5708,4.8041,4.6519,5.3236,4.4208,4.3686,5.6617,5.1327,4.8773,4.405,4.1346,5.0714,4.1316,3.1304,5.6132,5.468,4.7928,4.8194,4.616,3.179,4.0427,4.9309,4.5616,4.9106,4.0961,5.407,7.1326,6.2778,3.915,3.7069
5.0415,4.4228,3.9388,5.2994,4.3963,4.8219,4.0938,4.2746,4.9084,5.2496,5.8489,4.7601,4.3728,4.4715,5.7525,4.5937,3.8506,5.6562,4.4743,4.6241,3.6494,4.8541,5.2052,5.3125,4.6921,4.5622,4.4817,4.5038,5.6204,4.0974,5.3791,4.8614,4.4854,5.6598,5.2539,3.8626,5.677,4.5064,4.7735,4.4305,3.3321,4.2023,6.2746,4.1939,7.1423,4.8804,3.3702,5.0537,5.1458,3.9697,4.7078,5.5785,4.4957,5.592,4.2902,4.6286,5.1898,4.45,3.9655,5.0578,3.867,4.3889,3.7069,4.1312,5.2043,2.9153,5.2684,6.2031,5.753,4.1137,5.1806,4.5507,5.51,5.196,4.9607,4.8311,3.9152,6.6709,6.1938,4.1547,5.3543,5.1801,3.7699,4.6109,3.8129,3.383,4.2551,4.8047,4.5818,4.396,5.3148,3.9696,3.6697,4.7966,4.7337,3.8394,4.1577,5.115,4.7669,4.1078,4.0912,5.2649,5.7041,5.1753,4.0636,4.0325,4.4796,4.8129,5.3312,5.5432,4.7109,3.3395,7.3647,3.8506,4.4411,5.4867,5.1278,5.5895,5.5466,3.9696,4.4847,4.1262,4.7962,5.2339,4.7635,4.2019,4.0774,5.0983,4.2453,3.255,4.5867,6.0477,4.6031,4.7188,3.9217,5.215,4.2383,4.1262,4.7033,3.1954,4.9631,5.2959,5.0656,3.8261,4.8458,6.7617,4.5246,3.9876,6.2785,5.5747,5.1847,4.2957,4.2254,4.5745,3.2709,4.4149,3.5776,6.6234,4.8047,4.7542,5.09,4.519,4.2964,5.7302,5.3028,5.033,4.6109,4.2446,4.9617,3.9136,2.9744,5.4869,5.5109,4.6162,4.8518,4.47,3.1406,3.4872,4.868,4.8239,4.8525,4.2835,5.3595,6.9444,6.5977,3.8263,3.4712
4.8924,4.4168,4.0767,5.1509,4.2926,4.9039,3.9173,4.3413,5.0481,5.3248,6.2014,4.7718,4.5678,4.6286,5.8329,4.4686,3.8587,5.7762,4.513,4.675,3.6569,4.553,5.2474,5.0298,4.9397,4.7092,4.326,4.5005,5.3087,4.153,4.7903,4.5591,4.3555,5.8354,5.3802,4.0956,5.6376,4.5433,4.8805,4.1977,3.4015,4.2528,5.9567,4.1681,6.5833,4.9097,3.4413,5.1211,5.272,3.6925,4.5506,5.2779,4.5831,5.4611,4.3063,4.4828,4.6536,4.4512,6.2001,5.1618,3.9118,4.6401,3.5511,4.2422,5.4154,2.9147,5.2627,6.4192,5.7555,4.1976,5.3407,4.5129,6.0034,5.2977,4.8155,5.228,3.7611,6.8653,5.9598,4.1062,5.2356,5.5811,3.8301,4.342,3.7755,3.3926,4.3472,4.6985,4.1243,4.6844,5.3212,3.8675,3.541,4.6673,4.5672,3.963,4.177,5.0475,4.9242,3.5283,3.9878,5.4224,5.7775,5.0038,2.9986,3.9836,4.6418,5.0533,5.4525,5.1526,4.643,3.6127,6.877,3.5074,4.5586,5.5409,5.0355,5.5436,5.5948,4.1186,4.3495,4.2482,4.8765,5.0038,4.7397,4.1297,4.1785,5.296,4.1936,3.4825,4.5101,6.0975,4.4106,4.7353,4.5889,4.4529,4.3181,4.4839,4.5003,3.2508,5.0423,5.0392,4.8644,3.9894,4.8819,6.0103,4.2242,3.9725,6.4081,5.8901,5.0951,4.4684,4.2814,4.7251,3.0364,4.4571,3.5149,6.4977,4.8629,4.571,5.376,4.3325,4.2003,5.8308,5.2929,4.9819,4.4268,4.1841,4.9867,4.013,2.7432,5.3997,5.3938,4.7196,4.9573,4.4662,3.5035,3.8701,4.8998,4.5884,5.054,4.249,5.4329,6.9721,6.1175,4.1488,3.8154
4.9592,4.4174,4.1152,5.1336,4.4334,4.409,4.0103,4.3354,4.9915,5.1485,6.1592,4.4768,4.6135,4.6097,5.6494,4.4308,3.8357,5.7738,4.4778,4.7515,3.8468,4.515,5.3391,4.95,4.8576,4.4894,4.3524,4.4328,5.3122,4.0389,5.0713,4.7681,4.5043,5.9457,5.2876,4.0148,5.6219,4.5676,4.9303,4.106,3.2882,4.2016,5.8926,4.1199,6.4834,4.8432,3.4429,4.9607,5.0968,3.7549,4.6894,5.25,4.5963,5.577,4.2762,4.4632,4.8487,4.3628,6.012,5.424,3.8939,4.4757,3.6882,4.3734,5.2684,2.9139,5.2441,6.3037,5.6223,4.1867,5.3289,4.5651,5.6865,5.0868,4.6129,5.2662,3.7362,6.9428,6.0578,3.9667,5.3486,5.6932,3.8029,4.3349,3.7157,3.2502,4.2055,4.5874,4.1355,4.3648,5.4517,3.8581,3.3125,4.7533,4.5587,3.8906,4.1436,4.8781,4.7959,3.6916,4.374,5.353,5.6992,5.0876,3.534,3.9003,4.8366,4.8636,5.4968,5.3411,4.4346,3.6235,6.9075,3.9978,4.4754,5.4156,5.1169,5.7942,5.4096,3.9334,4.1981,4.0496,4.8686,5.0385,4.7909,4.1663,4.1306,5.2117,4.1729,3.3255,4.56,6.1346,4.4569,4.7392,4.2481,4.7013,4.3569,4.491,4.5831,3.2636,4.9486,4.9867,4.7552,3.8947,4.9154,6.1683,4.4452,4.2808,6.0,5.8689,5.1105,4.4068,4.3024,4.8116,3.2479,4.4996,3.3932,6.3846,4.6646,4.4693,5.3288,4.3,4.1886,5.7075,5.116,4.7418,4.3585,4.3071,4.8671,4.0585,2.6628,5.2198,5.3866,4.5965,4.8762,4.5566,3.0204,3.9737,4.8608,4.6364,4.7672,4.1298,5.2164,6.8671,6.0522,3.9163,4.0053
5.0845,4.4389,4.0264,5.1796,4.2858,4.7143,3.7658,4.2152,4.9606,5.0679,6.1232,4.5178,4.642,4.7137,5.7472,4.3595,3.792,5.8324,4.5394,4.6585,3.9941,4.5895,5.2731,4.9799,4.8915,4.5776,4.4088,4.5292,5.2489,4.1572,5.4159,4.702,4.3695,5.6474,5.3314,4.1301,5.7427,4.6023,4.8893,3.9615,3.5869,4.196,6.022,3.9594,6.6274,4.804,3.458,5.2577,5.3411,3.7333,4.489,5.3109,4.8334,5.3535,4.3648,4.4424,4.8378,4.3961,5.1029,5.1611,4.1125,4.5237,3.7355,4.3643,5.4595,3.3956,5.3551,6.113,5.7778,4.4393,5.4911,4.5124,5.9803,5.1051,4.7157,5.0373,3.6713,6.7383,5.9442,4.1037,5.2795,5.5362,3.9082,4.2398,4.0008,3.5656,4.3919,4.8054,4.3364,4.4898,5.276,4.0585,3.3861,4.8196,4.6291,3.6919,4.1128,4.9769,4.9352,3.6066,4.0214,5.3087,5.6366,5.1128,3.6331,4.0845,4.8448,4.7736,5.3055,5.1875,4.4555,3.8331,6.7389,3.7065,4.4004,5.324,4.96,5.8038,5.6404,4.0083,4.4297,4.0559,5.2789,5.3621,4.7426,4.2416,4.086,5.2799,4.1151,3.1483,4.5008,5.8778,4.4763,4.6887,3.9565,5.3378,4.4572,4.2229,4.6805,3.331,4.8722,5.1029,4.9492,3.8023,4.9712,6.9198,4.1257,3.9964,6.3622,5.944,5.3096,4.5098,4.1995,4.5347,3.1654,4.514,3.4274,6.7392,4.7723,4.7416,5.1267,4.4223,4.1604,5.6319,5.1547,4.9988,4.4789,4.3152,5.0879,4.0707,2.9223,5.4042,5.3336,4.6897,4.8986,4.5323,3.3295,3.8882,4.9783,4.5596,5.0302,4.271,5.2373,6.8126,6.099,4.036,3.8356
4.8925,4.2831,3.9698,5.1915,4.3785,4.7536,3.9156,4.4141,4.9535,5.1667,6.1713,4.5674,4.5012,4.5704,5.7564,4.6297,3.8185,5.7865,4.5525,4.6797,3.6937,4.6968,5.3329,4.8655,4.9508,4.656,4.4513,4.5869,5.229,4.0307,5.2337,4.5812,4.3825,5.7791,5.2075,4.1051,5.8453,4.5834,4.9126,4.0757,3.4087,4.2344,5.8757,4.063,6.1521,4.7871,3.4918,5.2027,5.2853,3.8475,4.6045,5.2501,4.6656,5.3634,4.2953,4.4984,4.8111,4.3978,6.2628,5.0385,3.8998,4.6157,3.7278,4.2702,5.33,3.5686,5.2912,6.141,5.6567,4.2302,5.4655,4.6185,5.864,5.2047,4.6275,5.3311,3.7208,6.8753,6.0975,4.0597,5.4701,5.3788,3.7814,4.5186,3.7794,3.4673,4.1956,4.7603,4.1764,4.3561,5.3697,4.0888,3.5054,4.8805,4.3758,3.8374,4.2108,4.9658,4.924,3.5464,3.9335,5.5244,5.6266,5.1062,3.219,3.9497,4.7861,4.8352,5.4648,5.2351,4.6333,3.5859,7.0487,3.6523,4.519,5.3153,5.2185,5.8301,5.3893,3.8833,4.2186,4.2032,4.6485,5.2404,4.7209,4.0928,4.0113,5.4316,4.211,3.2483,4.3445,6.1074,4.5216,4.7117,4.0204,4.7724,4.4175,4.4786,4.615,3.2218,5.0863,5.2073,5.0263,3.9971,4.9825,5.576,4.3205,4.0436,6.2906,5.8662,5.1723,4.29,4.2181,4.8078,3.2082,4.588,3.5832,6.4706,4.6282,4.2431,5.2811,4.3208,4.31,5.6666,5.1355,4.985,4.4161,4.2319,5.0462,4.0491,2.8939,5.3467,5.3238,4.7327,4.8369,4.6855,3.3626,4.0591,4.9785,4.6191,4.7287,4.2325,5.3616,7.0748,6.3355,3.9542,4.0474
5.0052,4.4174,4.0215,5.2607,4.323,4.799,3.9186,4.4299,4.8088,5.087,6.3344,4.5068,4.6786,4.6268,5.8113,4.4402,3.8273,5.8205,4.5193,4.6256,3.7584,4.6032,5.3605,4.9704,4.6898,4.6017,4.3298,4.4223,5.3081,3.9796,5.116,4.6371,4.4255,5.8241,5.1633,4.0614,5.7859,4.6492,4.8505,4.2116,3.1456,4.1152,6.0729,4.1586,5.907,4.8329,3.33,5.0461,5.2714,3.74,4.4552,5.4007,4.5823,5.3574,4.4121,4.4527,4.8122,4.4313,5.5197,5.2121,3.9751,4.6914,3.4507,4.2618,5.1664,2.9214,5.3019,6.4974,5.5884,4.1791,5.0774,4.629,5.8219,5.2621,4.5083,5.249,3.8175,6.8053,5.9018,3.8704,5.446,5.5881,3.6915,4.3915,3.6444,3.3502,4.0788,4.6131,4.0978,4.3107,5.4439,3.9565,3.4634,4.6553,4.3137,3.9779,4.2741,4.9554,4.8812,3.8453,4.3452,5.377,5.6934,5.0861,3.8153,4.0764,4.6081,4.8124,5.5134,5.5543,4.4719,3.5025,6.9115,3.637,4.2677,5.4076,4.9751,5.7879,5.6481,4.1479,4.0581,4.007,4.6831,5.3404,4.7916,4.4255,4.0599,5.3671,4.1017,3.4061,4.5358,5.7503,4.4801,4.8638,4.1785,4.5553,4.3341,4.297,4.4397,3.3053,4.8045,5.296,4.8919,3.9962,4.9019,6.4402,4.3464,4.2101,6.1107,5.8419,5.117,4.0995,4.2484,4.7116,3.2302,4.6194,3.6105,6.4839,4.7356,4.4531,5.2073,4.2592,4.1824,5.6906,5.2165,4.862,4.2159,4.1578,5.0302,4.0443,2.7908,5.2957,5.4351,4.7537,4.8843,4.651,3.3191,3.7559,4.889,4.5393,5.0133,4.1208,5.2779,6.7599,6.1178,4.0187,3.8991
5.215,4.4886,3.9869,5.6752,4.4318,4.571,3.9208,4.3693,4.6797,5.355,5.8357,4.9292,4.4094,4.7633,6.0215,4.5549,3.6112,5.7796,4.3795,4.625,4.1767,4.923,5.5791,5.2172,4.9744,4.6362,4.4382,4.5566,5.3856,3.8621,5.6075,4.684,4.884,5.8069,5.3367,3.8087,6.0723,4.5601,4.919,4.0802,3.5011,4.2697,6.3856,3.9917,6.1916,4.7209,3.5294,4.9784,5.2319,3.9519,4.6191,5.4859,4.5033,5.8497,4.2718,4.6014,5.1253,4.8901,3.3093,5.102,3.9582,4.4371,3.7421,4.3362,5.1296,3.0434,5.3611,6.064,5.6375,4.2737,5.4731,4.6823,5.5608,5.0231,5.4066,5.0231,3.7728,7.0005,5.9047,4.2317,5.5015,4.5767,4.1009,4.5402,4.0345,3.1928,4.466,4.7814,4.1401,4.3142,5.3586,3.9053,3.9657,4.7615,4.6595,3.5994,4.2283,5.01,4.8522,2.9686,4.0682,4.9138,5.7339,5.131,3.5071,4.3319,4.6841,5.4671,5.3298,5.4385,5.1336,3.4184,7.213,4.0086,4.9057,5.5582,5.3079,5.8763,5.6552,4.0873,4.4533,4.2274,4.4178,5.1306,5.1038,4.3238,4.4901,5.0301,4.2217,3.1607,4.8229,5.772,4.6978,4.7129,3.9874,5.502,4.3391,4.3849,4.7315,3.207,4.9931,5.2106,4.7028,3.7497,4.942,6.1091,4.4261,4.2071,6.2591,6.0252,5.2315,4.221,4.4271,4.8707,2.9686,4.3579,3.3109,6.4072,4.9753,4.5102,5.217,4.4564,4.3121,5.761,5.4301,5.3034,4.5835,4.0779,5.2638,4.1795,3.0189,5.3463,5.443,4.5568,4.9019,4.2597,3.6164,3.7123,4.9124,4.771,5.1191,4.4722,5.255,7.0911,6.3865,3.6493,3.7292
5.0198,4.3282,4.0141,5.0428,4.3504,4.5969,3.9789,4.2169,4.8483,4.9736,6.0508,4.5123,4.5978,4.5618,5.6654,4.5332,3.7545,5.5952,4.6102,4.7498,3.6514,4.5283,5.2286,5.1258,4.536,4.5209,4.4991,4.5005,5.342,4.0355,4.9138,4.848,4.4124,5.8421,5.3813,4.0066,5.847,4.5624,4.8518,4.0887,3.5406,4.1608,5.9706,4.1781,6.9592,4.7387,3.4062,5.0089,4.7921,3.9939,4.4583,5.336,4.6995,5.2585,4.2693,4.473,4.8017,4.5766,5.8838,5.1841,4.0714,4.3853,3.5947,4.689,5.3776,3.5799,5.2083,6.4103,5.5861,4.0853,5.3075,4.566,5.8513,5.2382,4.5442,5.1519,3.7934,6.6455,6.1151,3.9504,5.4016,5.5721,3.7686,4.291,3.5061,3.3182,4.1122,4.7372,4.1789,4.3894,5.2805,4.0349,3.4131,4.8839,4.395,3.9011,4.3313,4.8282,4.9341,3.5266,4.2245,5.3385,5.8213,5.0954,3.2398,3.8751,4.6407,4.7391,5.652,5.2961,4.3992,3.4802,6.6522,3.8227,4.5225,5.2758,5.1561,6.0797,5.8647,3.8309,4.028,4.0113,4.5792,4.8714,4.6152,4.1852,3.9961,5.2365,4.0818,3.4141,4.266,5.7703,4.3438,4.6117,3.742,4.6946,4.6494,4.4746,4.7679,3.2458,4.9457,4.8472,4.7754,3.8779,4.6775,4.5217,4.3875,4.0171,5.9747,5.7348,4.9523,4.1728,4.2236,4.6196,3.0132,4.644,3.0806,6.4413,4.7343,4.7361,5.4758,4.4383,4.1676,5.8641,5.1154,5.0139,4.3051,4.3209,4.9795,4.0867,2.7352,5.6621,5.4312,4.7917,4.7033,4.7891,3.2272,3.9142,4.9946,4.5737,4.9598,4.3091,5.6825,6.9934,6.1969,3.8855,3.901
5.0146,4.3721,3.8845,5.2764,4.5259,4.6629,3.9709,4.2476,4.9484,5.1985,5.9491,4.4133,4.4534,4.5103,5.8965,4.6099,4.0684,5.6997,4.4257,4.7946,3.8423,4.9058,5.2777,5.0409,4.8886,4.4649,4.3615,4.6001,5.4038,4.0836,4.9615,4.4298,4.3734,5.7441,5.2193,3.9507,5.7922,4.5989,4.8094,4.2942,3.4935,4.0889,6.3992,4.0766,6.9618,4.7148,3.4293,5.1251,5.0632,3.7043,4.6055,5.3698,4.5867,5.3496,4.4295,4.7172,4.9761,4.3853,2.7131,5.2807,3.8961,4.658,3.5714,4.3067,5.1025,2.9827,5.2061,6.2623,5.7351,4.1948,5.2706,4.3837,5.4668,5.204,4.8723,5.0058,3.7339,6.9884,5.8601,4.1842,5.4586,5.4722,3.8007,4.1752,3.5779,3.7832,4.2877,4.7523,4.2114,4.2836,5.319,3.7806,3.5012,4.6531,4.8413,3.8423,4.0437,5.0397,5.0369,3.352,4.1659,5.2629,5.6413,5.2075,3.6398,4.1212,4.5704,5.0727,5.4215,5.2821,4.5459,3.5574,6.9763,3.5201,4.4385,5.4092,5.3596,5.6997,5.555,4.1411,4.2817,4.1232,4.2408,5.2444,4.8322,4.3044,4.2447,5.0591,4.0734,3.3605,4.4523,6.1562,4.6904,4.7718,3.4851,4.8295,4.3904,4.3427,4.7489,2.9209,5.0787,4.9975,4.8092,3.7597,4.7169,6.2115,4.1225,4.3651,6.0575,5.6924,5.0299,4.1496,4.2689,4.9408,3.2949,4.383,3.9558,6.3415,4.8823,4.5489,5.3226,4.1411,4.1794,5.8575,5.1127,5.0351,4.6842,4.048,4.9691,4.0147,2.646,5.598,5.1249,4.4373,5.0109,4.75,3.5268,3.8841,4.9944,4.6157,4.9132,4.2938,5.3246,7.0704,6.355,3.7358,3.6379
